id,date,type,content,media_file
842821,2025-02-16T17:08:46+00:00,text,就叫会所币,
842819,2025-02-16T17:08:41+00:00,text,我们社群氛围这么好要不我们发个币吧,
842818,2025-02-16T17:08:40+00:00,text,/btc,
842817,2025-02-16T17:08:37+00:00,text,谢谢老板，老板帅气多金,
842816,2025-02-16T17:08:36+00:00,text,谢谢老板，老板英俊发财,
842814,2025-02-16T17:08:32+00:00,text,前几天在视频好上看，山东烟台有个叫做芭提雅被停顿了半年，半年后开业，玩的很大，想要山东情报的兄弟们只能帮到这里了,
842813,2025-02-16T17:08:32+00:00,text,/btc,
842812,2025-02-16T17:08:28+00:00,text,等你赚到钱了之后，销售自然就找到你了,
842811,2025-02-16T17:08:27+00:00,text,山东有没有什么场子,
842810,2025-02-16T17:08:26+00:00,text,他妈的，万一我赚到了，请大家天际线。,
842809,2025-02-16T17:08:25+00:00,text,这要是有带骰子功能就好了，管理员加一个@superexroger,
842809,2025-02-16T17:08:25+00:00,text,你们都tm一群人才,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,135开多，246开多,
842809,2025-02-16T17:08:25+00:00,text,135开多，246开多,
842809,2025-02-16T17:08:25+00:00,text,还是微信好，炒币的时候发个扔骰子的表情包就能决定方向。,
842809,2025-02-16T17:08:25+00:00,text,无了,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,无了,
842809,2025-02-16T17:08:25+00:00,text,俄罗斯除了tg之外，还有无任何互联网建树,
842809,2025-02-16T17:08:25+00:00,text,这个电报群，还是用不惯，老毛子产的就是不好用,
842809,2025-02-16T17:08:25+00:00,text,/Arb,
842809,2025-02-16T17:08:25+00:00,text,二战的时候犹太人已经验证过这个法则。,
842809,2025-02-16T17:08:25+00:00,text,艹，话糙理不糙，真实这样。,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,其实真要打仗，真正安全的地方只有你屁眼儿,
842809,2025-02-16T17:08:25+00:00,text,我也卖了很多黄金，买币的逻辑也是这样，我觉得要打仗了,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,群里真实卧虎藏龙,
842809,2025-02-16T17:08:25+00:00,text,前几年以为要打仗了，买了很多黄金，老婆前几天把金子卖了，搞了几万刀,
842809,2025-02-16T17:08:25+00:00,text,他一直活得，只是你没有钱了便是。,
842809,2025-02-16T17:08:25+00:00,text,最近山寨币好像有点活过来的迹象,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,当下年轻人所有的问题都是性压抑——峰哥,
842809,2025-02-16T17:08:25+00:00,text,,@峰哥亡命天涯,
842809,2025-02-16T17:08:25+00:00,text,,@金灿荣,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,,@胡晨风,
842809,2025-02-16T17:08:25+00:00,text,,@陈E,
842809,2025-02-16T17:08:25+00:00,text,,@带带大师兄,
842809,2025-02-16T17:08:25+00:00,text,你们有值得推荐的炒币博主吗,
842809,2025-02-16T17:08:25+00:00,text,大的要来了,
842809,2025-02-16T17:08:25+00:00,text,他做反佣的,
842809,2025-02-16T17:08:25+00:00,text,你哪里赚到的本金？,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,这个行情你咋么亏,
842809,2025-02-16T17:08:25+00:00,text,我亏了几千u了,
842809,2025-02-16T17:08:25+00:00,text,前几天还说人就是又欲望的,
842809,2025-02-16T17:08:25+00:00,text,怎么前几天说好了不搞，兄弟们这又赌上了啊,
842809,2025-02-16T17:08:25+00:00,text,开搞吧,
842809,2025-02-16T17:08:25+00:00,text,多还是空,
842809,2025-02-16T17:08:25+00:00,text,最近没什么利空吧,
842809,2025-02-16T17:08:25+00:00,text,懂了懂了,
842809,2025-02-16T17:08:25+00:00,text,他的意思是有人帮他还小额贷款,
842809,2025-02-16T17:08:25+00:00,text,/BTC,
842809,2025-02-16T17:08:25+00:00,text,懂了，楼上这位老哥，数学好好，一定是交易大神,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,7分靠天赋，3分靠家庭，1分靠运气,
842809,2025-02-16T17:08:25+00:00,text,你要是数学好的话，真可以做。,
842809,2025-02-16T17:08:25+00:00,text,找富婆，让我做什么都行，搞点钱做合约。,
842809,2025-02-16T17:08:25+00:00,text,收手吧阿祖，外面全是富婆,
842809,2025-02-16T17:08:25+00:00,text,我有1000万就收手了,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,1000万，那算了，我有1000能睡醒笑死,
842809,2025-02-16T17:08:25+00:00,text,1000万港币以上把？ 或许？,
842809,2025-02-16T17:08:25+00:00,text,什么算大额,
842809,2025-02-16T17:08:25+00:00,text,小弟我已经用了很多年，小额还行，大额就难了。,
842809,2025-02-16T17:08:25+00:00,text,等我发财了，我也开一个港户,
842809,2025-02-16T17:08:25+00:00,text,HK找换店，你一头给加密货币，另一头从atm FPS转入，钱绝对干净又卫生,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,咱们群有人有56万？,
842809,2025-02-16T17:08:25+00:00,text,刚从HK回来，找换店挺发达啊,
842809,2025-02-16T17:08:25+00:00,text,你直接所你全卖了就得了呗,
842809,2025-02-16T17:08:25+00:00,text,刚把手里的sol全卖了，56万港币,
842809,2025-02-16T17:08:25+00:00,text,最近又有梭哈什么仰慕们家人们,
842809,2025-02-16T17:08:25+00:00,text,不放弃我们亏到钱,
842809,2025-02-16T17:08:25+00:00,text,不妨碍我们赚到钱,
842809,2025-02-16T17:08:25+00:00,text,不妨碍我们赚到钱,
842809,2025-02-16T17:08:25+00:00,text,我觉得行业变了，大交易所和小交易所的玩法完全不一样,
842809,2025-02-16T17:08:25+00:00,text,找一个可以一起发展的，看看运气,
842809,2025-02-16T17:08:25+00:00,text,其实现在就美国反垄断法来看，binance还是太大了，市场一定要分一份给小交易所,
842809,2025-02-16T17:08:25+00:00,text,我其实之前总觉得做代理有点晚，但实际上，永远不会晚,
842809,2025-02-16T17:08:25+00:00,text,也总有新人进来，人总是离不开自己的欲望。,
842809,2025-02-16T17:08:25+00:00,text,这个行业总有老人离开，要么亏光，要么退休,
842809,2025-02-16T17:08:25+00:00,text,/ETH,
842809,2025-02-16T17:08:25+00:00,text,羡,
842809,2025-02-16T17:08:25+00:00,text,羡慕这位老师,
842809,2025-02-16T17:08:25+00:00,text,羡慕这位老师,
842809,2025-02-16T17:08:25+00:00,text,其实做kol反佣真的可以，我自己每年的返佣加起来有6000u了。,
842809,2025-02-16T17:08:25+00:00,text,也可能他就是学历崇拜，以为知识可以通过性传播。交高学历的女朋友，可以变聪明,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,你怎么总离不开天际线？是不是这里有逝去的爱情,
842809,2025-02-16T17:08:25+00:00,text,我知道早些年一个做返佣的老哥，现在天天在杭州天际线找妹妹,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,要么搞搞返佣也不错,
842809,2025-02-16T17:08:25+00:00,text,控制自己的欲望，日拱一卒，就是日进斗金,
842809,2025-02-16T17:08:25+00:00,text,什么活儿给弟弟介绍一下？京东外卖的的弟弟想转行,
842809,2025-02-16T17:08:25+00:00,text,什么活儿给弟弟介绍一下？饿了么外卖的的弟弟想转行,
842809,2025-02-16T17:08:25+00:00,text,什么活儿给弟弟介绍一下？美团外卖的的弟弟想转行,
842809,2025-02-16T17:08:25+00:00,text,你修哪里的水管一个月赚2万,
842809,2025-02-16T17:08:25+00:00,text,/BNB,
842809,2025-02-16T17:08:25+00:00,text,我修水管一个月赚2万，我操作8次我就100万了？,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,你说反了，但是我知道你的意思（手动狗头）,
842809,2025-02-16T17:08:25+00:00,text,控制操作频率，只做胜率高的操作，操作64次，你就会获得8倍。,
842809,2025-02-16T17:08:25+00:00,text,64倍,
842809,2025-02-16T17:08:25+00:00,text,如果连续取得胜利6次，是多少。,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,大家可能都看到过很多100%的单子，自己甚至也可能经历了无数次。,
842809,2025-02-16T17:08:25+00:00,text,其实复利也可以跑的很多,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,如果300wUSD+我们6%可以每天晚上都点,
842809,2025-02-16T17:08:25+00:00,text,天际线小费4000块起，要求员工必须是研究生毕业，学历需要过学信网认证的。,
842809,2025-02-16T17:08:25+00:00,text,家人们知道吗？杭州开了家叫做天际线的会所,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,我天天去会所,
842809,2025-02-16T17:08:25+00:00,text,这是什么概念？如果有300万刀的话，一年100万人民币。,
842809,2025-02-16T17:08:25+00:00,text,我记得2023年是6%,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,那还不取出来存银行？,
842809,2025-02-16T17:08:25+00:00,text,我也曾经搞到过过差不多的数字,
842809,2025-02-16T17:08:25+00:00,text,我以前的目标是有300万就收手，后来投资了一个项目，一下子赚了300万刀,
842809,2025-02-16T17:08:25+00:00,text,但是人就是控制不住自己的欲望,
842809,2025-02-16T17:08:25+00:00,text,其实是可以的，主要控制住自己的欲望,
842809,2025-02-16T17:08:25+00:00,text,我一直在想一个问题，普通人真的能通过交易赚钱吗？,
842809,2025-02-16T17:08:25+00:00,text,/Sol,
842809,2025-02-16T17:08:25+00:00,text,最终-zero,
842809,2025-02-16T17:08:25+00:00,text,除了获得交易的爽快感之外，什么也没得到,
842809,2025-02-16T17:08:25+00:00,text,只关注红绿的k线变化，只能以身入局,
842809,2025-02-16T17:08:25+00:00,text,你只有思维处在大气层之外，才能俯瞰众生,
842809,2025-02-16T17:08:25+00:00,text,我也觉得如果只关注行情，那一辈子都发布了才,
842809,2025-02-16T17:08:25+00:00,text,你这么说就太韭菜了，说说呗。,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,除了和行情之外的，我都不听,
842809,2025-02-16T17:08:25+00:00,text,不当讲,
842809,2025-02-16T17:08:25+00:00,text,不当讲,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,本人有个大胆的观点不知道当讲不当讲,
842809,2025-02-16T17:08:25+00:00,text,非常同意,
842809,2025-02-16T17:08:25+00:00,text,同意,
842809,2025-02-16T17:08:25+00:00,text,人这辈子，如果泄气了，就全完了,
842809,2025-02-16T17:08:25+00:00,text,everyting is possible,
842809,2025-02-16T17:08:25+00:00,text,其实吧，我觉得，只要不放弃信心,
842809,2025-02-16T17:08:25+00:00,text,“如果以一天。我变得很有钱”,
842809,2025-02-16T17:08:25+00:00,text,“如果以一天。我变得很有钱”,
842809,2025-02-16T17:08:25+00:00,text,/BTC,
842809,2025-02-16T17:08:25+00:00,text,敢想敢干。年薪百万,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,外卖要跑起来了,
842809,2025-02-16T17:08:25+00:00,text,？黄色战袍？,
842809,2025-02-16T17:08:25+00:00,text,/btc,
842809,2025-02-16T17:08:25+00:00,text,二本，准备穿起我的黄色战袍,
842809,2025-02-16T17:08:25+00:00,text,又赚美了,
842809,2025-02-16T17:08:25+00:00,text,不发个红包,
842809,2025-02-16T17:08:25+00:00,text,家人们，又赚到了猪脚饭了 嘿嘿？,
842809,2025-02-16T17:08:25+00:00,text,xdm 大家怎么看行情,
